# 1:time 2:Re(h) 3:Im(h)
7.320736057403469204e+02 -3.599559605804729032e-05 -9.517710250882873693e-05
7.329376057403464984e+02 -3.523280949182017082e-05 -8.383463666400147753e-05
7.338016057403460763e+02 -3.423294746339845487e-05 -7.263022614113950665e-05
7.346656057403456543e+02 -3.298102944636078365e-05 -6.166269535606545924e-05
7.355296057403452323e+02 -3.147474564343540038e-05 -5.105852269642376649e-05
7.363936057403448103e+02 -2.973806532585024091e-05 -4.098220588411448682e-05
7.372576057403443883e+02 -2.786234627501403224e-05 -3.165505603752354687e-05
7.381216057403439663e+02 -2.608878357522961561e-05 -2.334714574354618724e-05
7.389856057403435443e+02 -2.494082594763508956e-05 -1.627596742843757352e-05
7.398496057403431223e+02 -2.535372746839032902e-05 -1.029319020264173059e-05
7.407136057403427003e+02 -2.851086234851507508e-05 -4.254508276941248890e-06
7.415776057403422783e+02 -3.482294939863905733e-05 4.525268761018975418e-06
7.424416057403418563e+02 -4.227006290007969655e-05 1.941062895776204762e-05
7.433056057403414343e+02 -4.625088261401238645e-05 4.181009303198593148e-05
7.441696057403410123e+02 -4.222368951187491562e-05 6.935004199672276852e-05
7.450336057403405903e+02 -2.879943127184687832e-05 9.711472675256206655e-05
7.458976057403401683e+02 -8.494952606614255807e-06 1.206643437905586250e-04
7.467616057403397463e+02 1.393246999570278547e-05 1.381483987841215213e-04
7.476256057403393243e+02 3.377510304471819925e-05 1.503646921164171826e-04
7.484896057403389023e+02 4.778262784843242126e-05 1.594611829964105428e-04
7.493536057403384802e+02 5.445030646706611611e-05 1.675251541964960049e-04
7.502176057403380582e+02 5.373442219812177062e-05 1.758020868172843407e-04
7.510816057403376362e+02 4.679202118476576946e-05 1.845894223354531806e-04
7.519456057403372142e+02 3.578214306854324284e-05 1.936067195171004170e-04
7.528096057403367922e+02 2.342503935379446111e-05 2.025058698915639872e-04
7.536736057403363702e+02 1.204676583863596967e-05 2.111873108223939418e-04
7.545376057403359482e+02 2.788135172245953103e-06 2.197547632475645803e-04
7.554016057403355262e+02 -4.238836234652413484e-06 2.283195336956527421e-04
7.562656057403351042e+02 -9.379441825006169716e-06 2.369191746722958732e-04
7.571296057403346822e+02 -1.306225068056062410e-05 2.455287153188517434e-04
7.579936057403342602e+02 -1.565413446833907477e-05 2.540911066940342673e-04
7.588576057403338382e+02 -1.742674127780293987e-05 2.625465752701720509e-04
7.597216057403334162e+02 -1.856931416377609060e-05 2.708512136120100919e-04
7.605856057403329942e+02 -1.921741021363214885e-05 2.789759202927533446e-04
7.614496057403325722e+02 -1.947752125219249150e-05 2.868927483895537421e-04
7.623136057403321502e+02 -1.943816190120837461e-05 2.945687095539776829e-04
7.631776057403317282e+02 -1.916875443432072718e-05 3.019747546531345713e-04
7.640416057403313062e+02 -1.871578517601185765e-05 3.090945982505768908e-04
7.649056057403308841e+02 -1.810636029591414892e-05 3.159194662086270509e-04
7.657696057403304621e+02 -1.735925251606023768e-05 3.224378979506235419e-04
7.666336057403300401e+02 -1.649320070366346611e-05 3.286359360108724072e-04
7.674976057403296181e+02 -1.552655481411874673e-05 3.345038052530281496e-04
7.683616057403291961e+02 -1.447458533236579036e-05 3.400347703085141501e-04
7.692256057403287741e+02 -1.335104466597480647e-05 3.452165332946604084e-04
7.700896057403283521e+02 -1.216998254476795876e-05 3.500293764145289603e-04
7.709536057403279301e+02 -1.094237338923748726e-05 3.544567810420959169e-04
7.718176057403275081e+02 -9.672242773361213342e-06 3.584968588501328082e-04
7.726816057403270861e+02 -8.359783250414536232e-06 3.621596079608387087e-04
7.735456057403266641e+02 -7.008657958780066183e-06 3.654500560930529110e-04
7.744096057403262421e+02 -5.628007804622344842e-06 3.683550822338858854e-04
7.752736057403258201e+02 -4.226757276411585535e-06 3.708501098009408972e-04
7.761376057403253981e+02 -2.807923258758366941e-06 3.729181486452328104e-04
7.770016057403249761e+02 -1.370620758999113449e-06 3.745576962031374295e-04
7.778656057403245541e+02 8.213151531102825965e-08 3.757726409429699966e-04
7.787296057403241321e+02 1.539840670197345122e-06 3.765623629548523073e-04
7.795936057403237101e+02 2.991589286736261122e-06 3.769245001100506465e-04
7.804576057403232880e+02 4.436689859693680991e-06 3.768586814923154224e-04
7.813216057403228660e+02 5.885168070860498657e-06 3.763600195653426812e-04
7.821856057403224440e+02 7.345450252697310320e-06 3.754138772472295619e-04
7.830496057403220220e+02 8.812609205324649470e-06 3.740057387186521208e-04
7.839136057403216000e+02 1.027004877204285672e-05 3.721356249221806811e-04
7.847776057403211780e+02 1.170206094832324424e-05 3.698160893106730855e-04
7.856416057403207560e+02 1.310462010400704980e-05 3.670545084995847918e-04
7.865056057403203340e+02 1.448611831520479281e-05 3.638418437293086433e-04
7.873696057403199120e+02 1.585890506224372679e-05 3.601613680669906868e-04
7.882336057403194900e+02 1.722791511778650348e-05 3.560060044062482269e-04
7.890976057403190680e+02 1.858466568418431665e-05 3.513841322904100129e-04
7.899616057403186460e+02 1.991233024984279086e-05 3.463087549382107733e-04
7.908256057403182240e+02 2.119824378315675009e-05 3.407835377187850190e-04
7.916896057403178020e+02 2.244193287027186224e-05 3.348005334227053187e-04
7.925536057403173800e+02 2.365126059899027769e-05 3.283494764038708577e-04
7.934176057403169580e+02 2.483264291585657137e-05 3.214271040924751967e-04
7.942816057403165360e+02 2.598617174588536098e-05 3.140392771853080245e-04
7.951456057403161140e+02 2.710734090676044543e-05 3.061977762724595303e-04
7.960096057403156919e+02 2.818902246596035016e-05 2.979142523912217807e-04
7.968736057403152699e+02 2.922190066291192051e-05 2.891926107417776455e-04
7.977376057403148479e+02 3.019792594284858856e-05 2.800264889616007604e-04
7.986016057403144259e+02 3.111600849273886578e-05 2.704083594536235810e-04
7.994656057403140039e+02 3.198128439000435483e-05 2.603426781222827145e-04
8.003296057403135819e+02 3.279573396137032529e-05 2.498472526569002657e-04
8.011936057403131599e+02 3.355119002371429761e-05 2.389410956117648990e-04
8.020576057403127379e+02 3.423395561856038016e-05 2.276338050082651876e-04
8.029216057403123159e+02 3.483437414367798599e-05 2.159268631242223417e-04
8.037856057403118939e+02 3.534898023034706109e-05 2.038218598745504138e-04
8.046496057403114719e+02 3.577401629954850970e-05 1.913270969693667875e-04
8.055136057403110499e+02 3.609957300217764910e-05 1.784602387068034242e-04
8.063776057403106279e+02 3.630938534033432199e-05 1.652469324635839096e-04
8.072416057403102059e+02 3.638411823250297365e-05 1.517151710511841693e-04
8.081056057403097839e+02 3.630257334292793603e-05 1.378899649069603836e-04
8.089696057403093619e+02 3.604015877292898176e-05 1.237970148428853105e-04
8.098336057403089399e+02 3.556377459056131376e-05 1.094770046479661709e-04
8.106976057403085179e+02 3.482928465980932297e-05 9.500028158248010278e-05
8.115616057403080958e+02 3.377947539758955643e-05 8.047332469474362628e-05
8.124256057403076738e+02 3.235056927859069839e-05 6.604791853431970377e-05
8.132896057403072518e+02 3.048468652857691579e-05 5.195535502554622659e-05
8.141536057403068298e+02 2.818887606473416920e-05 3.857463081936161111e-05
8.150176057403064078e+02 2.569086051720472001e-05 2.650375692938393820e-05
8.158816057403059858e+02 2.388060263678113668e-05 1.647756068123971244e-05
8.167456057403055638e+02 2.505843298246308146e-05 8.433959866661206573e-06
8.176096057403051418e+02 3.234470316543612968e-05 -1.514784985626727241e-06
8.184736057403047198e+02 4.331368208491674274e-05 -2.249843465547276430e-05
8.193376057403042978e+02 4.525421957180122230e-05 -5.869954914870262075e-05
8.202016057403038758e+02 2.786826389027021594e-05 -9.992818550440939619e-05
8.210656057403034538e+02 -3.480435023395501125e-06 -1.324334325254616245e-04
8.219296057403030318e+02 -3.365825693103938687e-05 -1.527833866673060067e-04
8.227936057403026098e+02 -5.057212516488076865e-05 -1.667089591241323061e-04
8.236576057403021878e+02 -5.015858525035388611e-05 -1.801556492535222407e-04
8.245216057403017658e+02 -3.573369668814038345e-05 -1.947230144184220759e-04
8.253856057403013438e+02 -1.592310359352048382e-05 -2.094930548218051306e-04
8.262496057403009218e+02 9.909627972249160027e-07 -2.242627079058176530e-04
8.271136057403004997e+02 1.264419307930048069e-05 -2.395130992400857489e-04
8.279776057403000777e+02 2.016355091518189216e-05 -2.553374415304529447e-04
8.288416057402996557e+02 2.497257023557193116e-05 -2.715493375451518755e-04
8.297056057402992337e+02 2.802507980393824832e-05 -2.879397346478082130e-04
8.305696057402988117e+02 2.990106116127541947e-05 -3.043446755508356070e-04
8.314336057402983897e+02 3.095894956651941985e-05 -3.206461584986836392e-04
8.322976057402979677e+02 3.143644139505261744e-05 -3.367576151614487729e-04
8.331616057402975457e+02 3.149384715889001318e-05 -3.526101319063093347e-04
8.340256057402971237e+02 3.123394507502982848e-05 -3.681416870953139651e-04
8.348896057402967017e+02 3.071510529678696879e-05 -3.832935492323202593e-04
8.357536057402962797e+02 2.996969213540902493e-05 -3.980116998592909982e-04
8.366176057402958577e+02 2.902031347584653454e-05 -4.122482573110483237e-04
8.374816057402954357e+02 2.788798183280754322e-05 -4.259582957746674975e-04
8.383456057402950137e+02 2.659251275458290883e-05 -4.390946020823252474e-04
8.392096057402945917e+02 2.515226671621117178e-05 -4.516064492182161861e-04
8.400736057402941697e+02 2.358458594627297749e-05 -4.634433224810295790e-04
8.409376057402937477e+02 2.190349498179619225e-05 -4.745574545850390078e-04
8.418016057402933257e+02 2.011449414164909161e-05 -4.849017733967089642e-04
8.426656057402929036e+02 1.821286775516176102e-05 -4.944278447571808476e-04
8.435296057402924816e+02 1.618988264100941119e-05 -5.030881048925465310e-04
8.443936057402920596e+02 1.404289022349121521e-05 -5.108385934272975399e-04
8.452576057402916376e+02 1.178081669274804351e-05 -5.176364864618329762e-04
8.461216057402912156e+02 9.420301282741269482e-06 -5.234343905645434105e-04
8.469856057402907936e+02 6.975251852445484474e-06 -5.281786139188292088e-04
8.478496057402903716e+02 4.448277773012872347e-06 -5.318140897911481776e-04
8.487136057402899496e+02 1.832032930795952217e-06 -5.342913392621060362e-04
8.495776057402895276e+02 -8.798764421756202367e-07 -5.355694314141208525e-04
8.504416057402891056e+02 -3.683131383132079502e-06 -5.356129122210008661e-04
8.513056057402886836e+02 -6.564642656511465121e-06 -5.343853839854926678e-04
8.521696057402882616e+02 -9.513147488324916672e-06 -5.318449644441350811e-04
8.530336057402878396e+02 -1.252429850159266816e-05 -5.279455899307737609e-04
8.538976057402874176e+02 -1.559394882466207311e-05 -5.226432379278485828e-04
8.547616057402869956e+02 -1.871052929653499556e-05 -5.159019703856771192e-04
8.556256057402865736e+02 -2.185874675540999351e-05 -5.076955726521243523e-04
8.564896057402861516e+02 -2.502860574587229014e-05 -4.980044962017199286e-04
8.573536057402857296e+02 -2.821478959639762225e-05 -4.868104050815841711e-04
8.582176057402853075e+02 -3.140602844955400937e-05 -4.740917217635192836e-04
8.590816057402848855e+02 -3.458127146871011414e-05 -4.598246297372265653e-04
8.599456057402844635e+02 -3.771786841604993847e-05 -4.439914418254223023e-04
8.608096057402840415e+02 -4.079946135088548676e-05 -4.265905733883854577e-04
8.616736057402836195e+02 -4.380942127086589517e-05 -4.076372116878453945e-04
8.625376057402831975e+02 -4.672349878251241004e-05 -3.871519391557249430e-04
8.634016057402827755e+02 -4.950808021765050275e-05 -3.651492638740344901e-04
8.642656057402823535e+02 -5.213045906529545874e-05 -3.416413877831443041e-04
8.651296057402819315e+02 -5.455171387953406601e-05 -3.166557650007901961e-04
8.659936057402815095e+02 -5.672993420806553917e-05 -2.902488377562635071e-04
8.668576057402810875e+02 -5.860351398304490138e-05 -2.625033239067731247e-04
8.677216057402806655e+02 -6.011531249486378982e-05 -2.335178453320552302e-04
8.685856057402802435e+02 -6.117237191371994402e-05 -2.034111366793430766e-04
8.694496057402798215e+02 -6.168001799616119408e-05 -1.723493225146963993e-04
8.703136057402793995e+02 -6.145939514785835869e-05 -1.406061377326670568e-04
8.711776057402789775e+02 -6.037674858521124697e-05 -1.086576681208264994e-04
8.720416057402785555e+02 -5.835050153302563560e-05 -7.737610872799511230e-05
8.729056057402781335e+02 -5.620319154556500333e-05 -4.819252323012698590e-05
8.737696057402777114e+02 -5.749037205029310750e-05 -2.184505844632019338e-05
8.746336057402772894e+02 -6.854008802056292939e-05 1.055720053632229661e-05
8.754976057402768674e+02 -7.499743732121606516e-05 6.949310777473281656e-05
8.763616057402764454e+02 -5.012669153004250606e-05 1.379268823405997203e-04
8.772256057402760234e+02 -2.110611711843651152e-05 1.842037209056090780e-04
8.780896057402756014e+02 -1.819314879721503140e-05 2.156706656499421490e-04
8.789536057402751794e+02 -3.067284297205908657e-05 2.453312388448760056e-04
8.798176057402747574e+02 -4.175330788712537276e-05 2.772772606472160856e-04
8.806816057402743354e+02 -4.798985870199545963e-05 3.111185722639609212e-04
8.815456057402739134e+02 -5.064125509229416958e-05 3.456852325091452189e-04
8.824096057402734914e+02 -5.102641754566842621e-05 3.801272604501755473e-04
8.832736057402730694e+02 -4.991377427293567791e-05 4.139146826657243866e-04
8.841376057402726474e+02 -4.776948943540296883e-05 4.466889009670840772e-04
8.850016057402722254e+02 -4.486469011954947485e-05 4.781817332816523528e-04
8.858656057402718034e+02 -4.138080735163120086e-05 5.081625431729209661e-04
8.867296057402713814e+02 -3.742891790865525474e-05 5.364180997984766518e-04
8.875936057402709594e+02 -3.309575720738462440e-05 5.627494257376303459e-04
8.884576057402705374e+02 -2.846004914116295951e-05 5.869800804834507087e-04
8.893216057402701153e+02 -2.359956902125069330e-05 6.089561152182156262e-04
8.901856057402696933e+02 -1.857431813151851291e-05 6.285359978521661830e-04
8.910496057402692713e+02 -1.342420914649810289e-05 6.455826381056880940e-04
8.919136057402688493e+02 -8.180816170183572884e-06 6.599674151025802576e-04
8.927776057402684273e+02 -2.883433578033137876e-06 6.715782724232502313e-04
8.936416057402680053e+02 2.420233172237247343e-06 6.803218906760989627e-04
8.945056057402675833e+02 7.683681202469646747e-06 6.861214203119402402e-04
8.953696057402671613e+02 1.286941226052720599e-05 6.889149287409660751e-04
8.962336057402667393e+02 1.794708509331235664e-05 6.886538704341818801e-04
8.970976057402663173e+02 2.288822760654292871e-05 6.853017277540874924e-04
8.979616057402658953e+02 2.766397599499105620e-05 6.788374847622709665e-04
8.988256057402654733e+02 3.224851543688601017e-05 6.692632510458196770e-04
8.996896057402650513e+02 3.662127619713036631e-05 6.566072729889203385e-04
9.005536057402646293e+02 4.076796959347449018e-05 6.409176234302542147e-04
9.014176057402642073e+02 4.467550641231115524e-05 6.222528480485772220e-04
9.022816057402637853e+02 4.833304049348734020e-05 6.006775875094055818e-04
9.031456057402633633e+02 5.172511301294695218e-05 5.762667129812421626e-04
9.040096057402629413e+02 5.484076311196892339e-05 5.491138837725930300e-04
9.048736057402625192e+02 5.766076390853952716e-05 5.193397440150642483e-04
9.057376057402620972e+02 6.018282531463245932e-05 4.870878915194272723e-04
9.066016057402616752e+02 6.238849443121397464e-05 4.525175200180899947e-04
9.074656057402612532e+02 6.429446334783171953e-05 4.157904480287009734e-04
